"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2019","2019",-0.9531407727,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2019","2019",-2.4519270014,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2019","2019",1.877954295,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2019","2019",-7.1817077869,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2019","2019",-17.3918012475,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2019","2019",11.5869884662,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2019","2019",6.1622601734,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2019","2019",21.4448587107,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2019","2019",19.1595191314,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2019","2019",36.3656220842,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2019","2019",36.0544333768,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2019","2019",29.3204782509,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2019","2019",7.7264446401,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2019","2019",2.8870214844,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2019","2019",3.4833120013,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2019","2019",0.6265526994,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2019","2019",0.4200066013,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2019","2019",-0.7880262454,,
"NOR","Norway","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2019","2019",-0.8070604296,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2018","2018",2.9334295405,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2018","2018",-1.0173141246,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2018","2018",5.4170631311,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2018","2018",9.0314484633,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2018","2018",6.1499154966,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2018","2018",19.7290713485,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2018","2018",4.7964409158,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2018","2018",11.5793020314,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2018","2018",1.8525251276,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2018","2018",10.0311425105,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2018","2018",7.8013763036,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2018","2018",4.8820285249,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2018","2018",12.7855332621,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2018","2018",7.6459323843,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2018","2018",7.778377758,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2018","2018",4.3427472821,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2018","2018",4.4814221068,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2018","2018",3.933304832,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2018","2018",3.283060359,,
"CHL","Chile","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2018","2018",3.5222092565,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2013","2013",3.500414827,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2013","2013",4.916042477,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2013","2013",3.7943618631,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2013","2013",1.2046707314,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2013","2013",6.6785335182,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2013","2013",-4.7985118669,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2013","2013",17.748796181,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2013","2013",2.0111599915,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2013","2013",7.966126252,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2013","2013",7.6854700559,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2013","2013",9.0453411807,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2013","2013",6.9197309115,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2013","2013",6.8405867027,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2013","2013",7.2357064341,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2013","2013",5.9579852732,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2013","2013",4.665187203,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2013","2013",3.7134607726,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2013","2013",3.5613063853,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2013","2013",3.2749133851,,
"MEX","Mexico","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2013","2013",3.2860399325,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",2.0000604201,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",1.0488930762,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",-0.0985961025,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",2.8635618106,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",0.0539513423,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",2.3627163927,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",-0.2963421426,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",-1.5271580859,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",-1.1840605109,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",-0.7472061095,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",-1.0634026046,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",-2.5594361292,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",1.4250843085,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",2.0897577561,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",1.8865925743,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",1.5769050942,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",1.9579390977,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",1.5960698202,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",1.3800063085,,
"JPN","Japan","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",1.0414743863,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",-2.3326073192,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",19.3488086037,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",3.1732793588,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",-3.1838075704,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",1.4252609772,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",9.0555711744,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",6.867429636,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",-2.8204559779,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",9.3295339189,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",2.3929925979,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",15.1066822657,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",4.8823747703,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",13.8509062362,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",2.3348483863,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",1.9167328137,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",2.3055772819,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",2.8966851502,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",2.8252863091,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",2.8681791319,,
"ISL","Iceland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",2.5537599464,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2019_20","2019-20",3.3780917475,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2019_20","2019-20",4.0993780206,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2019_20","2019-20",3.2157988471,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2019_20","2019-20",-2.0499940198,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2019_20","2019-20",2.0230310687,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2019_20","2019-20",-2.9796898543,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2019_20","2019-20",3.7185999197,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2019_20","2019-20",4.2143356202,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2019_20","2019-20",7.7924881445,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2019_20","2019-20",9.798494124,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2019_20","2019-20",4.9868846061,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2019_20","2019-20",-0.3650288135,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2019_20","2019-20",12.2948978172,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2019_20","2019-20",3.7072947587,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2019_20","2019-20",2.9167805552,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2019_20","2019-20",3.2839326867,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2019_20","2019-20",2.5046098445,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2019_20","2019-20",2.5046741307,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2019_20","2019-20",2.1019357509,,
"AUS","Australia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2019_20","2019-20",2.1973183908,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2012","2012",1.2253198926,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2012","2012",2.3090251617,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2012","2012",1.3090252778,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2012","2012",1.6497827193,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2012","2012",1.3087345562,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2012","2012",-1.7082286331,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2012","2012",3.6986378792,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2012","2012",1.9466385147,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2012","2012",4.3084947172,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2012","2012",6.2324472331,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2012","2012",5.9259011331,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2012","2012",7.1434975496,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2012","2012",8.1427345803,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2012","2012",6.585839311,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2012","2012",4.2524456905,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2012","2012",3.1891200082,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2012","2012",4.0782391159,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2012","2012",3.2808467097,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2012","2012",2.4770869683,,
"USA","United States","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2012","2012",2.4245292241,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",-7.1244660597,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",8.8855196248,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",3.4378413163,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",2.8081159273,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",6.9604420355,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",5.7587060497,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",-4.5555916274,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",9.3088679095,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",6.6720035441,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",7.9851172803,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",9.8864650694,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",13.727867523,,
